,Station,Lat,Lon,Year,Month,Max Temp,Min Temp,Air Frost,Total Rain,Total Sun
16065,Leuchars,56.377,-2.861,1967.0,4.0,12.2,3.1,5.0,12.5,181.3
16066,Leuchars,56.377,-2.861,1967.0,5.0,12.1,5.0,2.0,99.6,115.4
16067,Leuchars,56.377,-2.861,1967.0,6.0,17.1,7.8,0.0,20.4,217.2
16068,Leuchars,56.377,-2.861,1967.0,7.0,19.1,9.9,0.0,33.9,173.1
16069,Leuchars,56.377,-2.861,1967.0,8.0,18.7,9.7,0.0,61.3,168.5
16070,Leuchars,56.377,-2.861,1967.0,9.0,16.2,8.7,0.0,70.1,104.4
16071,Leuchars,56.377,-2.861,1967.0,10.0,12.9,5.7,0.0,80.2,135.1
16072,Leuchars,56.377,-2.861,1967.0,11.0,8.8,2.0,4.0,54.1,86.6
16073,Leuchars,56.377,-2.861,1967.0,12.0,7.0,1.1,13.0,20.5,82.4
16074,Leuchars,56.377,-2.861,1968.0,1.0,6.5,0.2,15.0,39.8,57.9
16075,Leuchars,56.377,-2.861,1968.0,2.0,4.8,-1.9,20.0,37.8,79.2
16076,Leuchars,56.377,-2.861,1968.0,3.0,9.6,1.7,10.0,25.7,106.6
16077,Leuchars,56.377,-2.861,1968.0,4.0,10.6,2.4,11.0,58.9,162.4
16078,Leuchars,56.377,-2.861,1968.0,5.0,11.0,3.9,2.0,113.5,117.1
16079,Leuchars,56.377,-2.861,1968.0,6.0,17.3,8.0,0.0,17.8,200.4
16080,Leuchars,56.377,-2.861,1968.0,7.0,16.5,10.4,0.0,83.2,115.9
16081,Leuchars,56.377,-2.861,1968.0,8.0,17.6,9.6,0.0,46.8,188.0
16082,Leuchars,56.377,-2.861,1968.0,9.0,15.6,8.6,0.0,66.2,100.2
16083,Leuchars,56.377,-2.861,1968.0,10.0,14.0,7.6,1.0,111.9,81.7
16084,Leuchars,56.377,-2.861,1968.0,11.0,8.5,2.9,6.0,51.5,32.5
16085,Leuchars,56.377,-2.861,1968.0,12.0,6.0,0.2,15.0,39.4,36.6
16086,Leuchars,56.377,-2.861,1969.0,1.0,7.2,1.0,11.0,80.5,59.2
16087,Leuchars,56.377,-2.861,1969.0,2.0,3.5,-2.0,17.0,36.7,73.5
16088,Leuchars,56.377,-2.861,1969.0,3.0,5.6,0.0,12.0,43.9,92.2
16089,Leuchars,56.377,-2.861,1969.0,4.0,10.2,1.7,9.0,46.7,161.1
16090,Leuchars,56.377,-2.861,1969.0,5.0,12.1,5.7,0.0,151.7,136.1
16091,Leuchars,56.377,-2.861,1969.0,6.0,17.1,8.3,0.0,54.0,218.3
16092,Leuchars,56.377,-2.861,1969.0,7.0,20.3,10.9,0.0,29.8,218.8
16093,Leuchars,56.377,-2.861,1969.0,8.0,19.1,11.0,0.0,38.8,164.2
16094,Leuchars,56.377,-2.861,1969.0,9.0,16.8,8.9,0.0,43.8,135.9
16095,Leuchars,56.377,-2.861,1969.0,10.0,15.5,8.1,0.0,22.7,106.9
16096,Leuchars,56.377,-2.861,1969.0,11.0,6.9,-0.3,19.0,56.4,89.5
16097,Leuchars,56.377,-2.861,1969.0,12.0,5.9,-0.8,16.0,55.7,42.6
16098,Leuchars,56.377,-2.861,1970.0,1.0,5.2,0.0,12.0,91.5,41.3
16099,Leuchars,56.377,-2.861,1970.0,2.0,5.5,-1.2,18.0,41.1,128.4
16100,Leuchars,56.377,-2.861,1970.0,3.0,7.8,0.0,15.0,12.8,143.1
16101,Leuchars,56.377,-2.861,1970.0,4.0,10.0,1.5,13.0,24.0,161.2
16102,Leuchars,56.377,-2.861,1970.0,5.0,14.1,6.5,0.0,56.8,128.1
16103,Leuchars,56.377,-2.861,1970.0,6.0,16.8,8.7,0.0,49.8,207.6
16104,Leuchars,56.377,-2.861,1970.0,7.0,17.1,9.6,0.0,62.8,144.4
16105,Leuchars,56.377,-2.861,1970.0,8.0,17.8,10.6,0.0,81.5,134.4
16106,Leuchars,56.377,-2.861,1970.0,9.0,16.8,9.2,0.0,61.5,117.3
16107,Leuchars,56.377,-2.861,1970.0,10.0,12.8,5.6,1.0,35.4,98.2
16108,Leuchars,56.377,-2.861,1970.0,11.0,8.6,2.0,7.0,102.0,75.9
16109,Leuchars,56.377,-2.861,1970.0,12.0,6.7,1.1,11.0,32.2,61.9
16110,Leuchars,56.377,-2.861,1971.0,1.0,6.8,1.3,13.0,43.9,42.6
16111,Leuchars,56.377,-2.861,1971.0,2.0,8.1,1.5,7.0,17.3,69.6
16112,Leuchars,56.377,-2.861,1971.0,3.0,9.0,1.1,12.0,27.3,102.0
16113,Leuchars,56.377,-2.861,1971.0,4.0,10.6,3.0,2.0,59.2,150.2
16114,Leuchars,56.377,-2.861,1971.0,5.0,15.0,5.2,0.0,57.5,243.1
16115,Leuchars,56.377,-2.861,1971.0,6.0,14.7,7.0,0.0,34.4,142.7
16116,Leuchars,56.377,-2.861,1971.0,7.0,19.5,10.4,0.0,77.2,222.7
16117,Leuchars,56.377,-2.861,1971.0,8.0,17.8,10.2,0.0,60.6,136.7
16118,Leuchars,56.377,-2.861,1971.0,9.0,17.5,8.9,0.0,9.0,148.2
16119,Leuchars,56.377,-2.861,1971.0,10.0,14.1,6.0,7.0,37.7,121.3
16120,Leuchars,56.377,-2.861,1971.0,11.0,8.9,1.8,13.0,57.1,85.6
16121,Leuchars,56.377,-2.861,1971.0,12.0,9.8,4.1,4.0,15.9,28.6
16122,Leuchars,56.377,-2.861,1972.0,1.0,6.1,2.0,7.0,102.6,34.1
16123,Leuchars,56.377,-2.861,1972.0,2.0,6.5,0.5,11.0,92.9,37.5
16124,Leuchars,56.377,-2.861,1972.0,3.0,8.5,1.6,6.0,31.1,109.5
16125,Leuchars,56.377,-2.861,1972.0,4.0,12.2,4.1,0.0,44.3,166.5
16126,Leuchars,56.377,-2.861,1972.0,5.0,13.3,5.7,0.0,53.6,142.6
16127,Leuchars,56.377,-2.861,1972.0,6.0,15.3,6.7,0.0,51.4,191.1
16128,Leuchars,56.377,-2.861,1972.0,7.0,18.0,9.4,0.0,19.3,200.9
16129,Leuchars,56.377,-2.861,1972.0,8.0,18.1,9.3,0.0,38.7,169.5
16130,Leuchars,56.377,-2.861,1972.0,9.0,15.8,6.9,0.0,4.7,131.9
16131,Leuchars,56.377,-2.861,1972.0,10.0,13.9,5.4,0.0,13.7,99.7
16132,Leuchars,56.377,-2.861,1972.0,11.0,8.6,1.3,9.0,37.5,74.3
16133,Leuchars,56.377,-2.861,1972.0,12.0,7.6,1.1,13.0,54.6,38.0
16134,Leuchars,56.377,-2.861,1973.0,1.0,6.9,1.9,6.0,53.4,50.3
16135,Leuchars,56.377,-2.861,1973.0,2.0,7.9,0.0,14.0,4.4,113.7
16136,Leuchars,56.377,-2.861,1973.0,3.0,11.2,1.4,14.0,7.4,148.2
16137,Leuchars,56.377,-2.861,1973.0,4.0,10.8,2.5,6.0,33.9,170.0
16138,Leuchars,56.377,-2.861,1973.0,5.0,12.8,5.7,1.0,58.7,137.6
16139,Leuchars,56.377,-2.861,1973.0,6.0,18.9,9.4,0.0,17.5,198.4
16140,Leuchars,56.377,-2.861,1973.0,7.0,19.4,10.7,0.0,60.6,161.5
16141,Leuchars,56.377,-2.861,1973.0,8.0,18.1,9.6,0.0,29.2,172.0
16142,Leuchars,56.377,-2.861,1973.0,9.0,16.6,9.1,0.0,33.0,112.8
16143,Leuchars,56.377,-2.861,1973.0,10.0,12.2,4.8,2.0,41.9,98.8
16144,Leuchars,56.377,-2.861,1973.0,11.0,8.3,1.0,12.0,14.4,93.8
16145,Leuchars,56.377,-2.861,1973.0,12.0,7.1,0.6,11.0,61.1,59.8
16146,Leuchars,56.377,-2.861,1974.0,1.0,8.4,2.3,4.0,86.9,50.5
16147,Leuchars,56.377,-2.861,1974.0,2.0,7.8,1.4,8.0,55.7,73.5
16148,Leuchars,56.377,-2.861,1974.0,3.0,7.2,2.0,7.0,49.2,79.9
16149,Leuchars,56.377,-2.861,1974.0,4.0,9.9,2.5,7.0,10.6,153.7
16150,Leuchars,56.377,-2.861,1974.0,5.0,14.1,5.7,0.0,54.8,200.4
16151,Leuchars,56.377,-2.861,1974.0,6.0,16.3,7.5,0.0,62.6,217.4
16152,Leuchars,56.377,-2.861,1974.0,7.0,17.9,9.3,0.0,51.1,194.7
16153,Leuchars,56.377,-2.861,1974.0,8.0,18.5,9.6,0.0,40.8,165.7
16154,Leuchars,56.377,-2.861,1974.0,9.0,14.6,6.8,1.0,68.3,130.7
16155,Leuchars,56.377,-2.861,1974.0,10.0,10.8,4.3,2.0,30.0,79.7
16156,Leuchars,56.377,-2.861,1974.0,11.0,8.8,2.0,8.0,70.7,79.6
16157,Leuchars,56.377,-2.861,1974.0,12.0,9.1,3.3,4.0,50.1,61.1
16158,Leuchars,56.377,-2.861,1975.0,1.0,8.3,1.6,10.0,87.5,52.2
16159,Leuchars,56.377,-2.861,1975.0,2.0,6.5,1.2,9.0,50.1,47.3
16160,Leuchars,56.377,-2.861,1975.0,3.0,7.7,0.6,10.0,18.7,123.8
16161,Leuchars,56.377,-2.861,1975.0,4.0,11.1,3.5,7.0,34.8,128.3
16162,Leuchars,56.377,-2.861,1975.0,5.0,12.2,3.8,1.0,15.7,245.2
16163,Leuchars,56.377,-2.861,1975.0,6.0,17.9,7.6,0.0,31.7,235.5
16164,Leuchars,56.377,-2.861,1975.0,7.0,19.2,11.4,0.0,75.4,164.9
16165,Leuchars,56.377,-2.861,1975.0,8.0,20.4,12.3,0.0,53.1,173.4
16166,Leuchars,56.377,-2.861,1975.0,9.0,15.9,7.5,1.0,88.3,125.5
16167,Leuchars,56.377,-2.861,1975.0,10.0,13.0,5.9,1.0,25.1,88.7
16168,Leuchars,56.377,-2.861,1975.0,11.0,9.0,2.2,8.0,28.1,80.7
16169,Leuchars,56.377,-2.861,1975.0,12.0,8.4,2.0,8.0,13.5,70.7
16170,Leuchars,56.377,-2.861,1976.0,1.0,7.3,1.3,7.0,58.1,56.2
16171,Leuchars,56.377,-2.861,1976.0,2.0,7.2,2.2,6.0,34.5,55.6
16172,Leuchars,56.377,-2.861,1976.0,3.0,7.4,1.5,7.0,64.2,109.9
16173,Leuchars,56.377,-2.861,1976.0,4.0,11.3,3.6,5.0,33.3,130.2
16174,Leuchars,56.377,-2.861,1976.0,5.0,13.7,6.7,0.0,68.4,129.1
16175,Leuchars,56.377,-2.861,1976.0,6.0,19.3,10.2,0.0,10.5,195.9
16176,Leuchars,56.377,-2.861,1976.0,7.0,20.2,11.5,0.0,32.2,223.2
16177,Leuchars,56.377,-2.861,1976.0,8.0,19.5,10.3,0.0,11.0,217.7
16178,Leuchars,56.377,-2.861,1976.0,9.0,15.1,9.1,0.0,81.0,85.8
16179,Leuchars,56.377,-2.861,1976.0,10.0,12.6,6.3,0.0,148.7,80.4
16180,Leuchars,56.377,-2.861,1976.0,11.0,8.4,1.2,10.0,44.0,92.1
16181,Leuchars,56.377,-2.861,1976.0,12.0,3.7,-0.7,19.0,77.0,65.6
16182,Leuchars,56.377,-2.861,1977.0,1.0,4.6,-1.4,18.0,76.4,60.5
16183,Leuchars,56.377,-2.861,1977.0,2.0,5.7,-0.1,11.0,141.6,71.1
16184,Leuchars,56.377,-2.861,1977.0,3.0,9.1,2.5,4.0,58.8,95.7
16185,Leuchars,56.377,-2.861,1977.0,4.0,10.6,2.7,8.0,16.6,184.4
16186,Leuchars,56.377,-2.861,1977.0,5.0,12.3,4.6,1.0,34.1,201.4
16187,Leuchars,56.377,-2.861,1977.0,6.0,15.5,7.7,0.0,68.2,187.1
16188,Leuchars,56.377,-2.861,1977.0,7.0,18.4,10.1,0.0,29.6,202.7
16189,Leuchars,56.377,-2.861,1977.0,8.0,17.4,9.7,0.0,59.5,196.0
16190,Leuchars,56.377,-2.861,1977.0,9.0,15.5,8.1,0.0,46.2,113.4
16191,Leuchars,56.377,-2.861,1977.0,10.0,13.7,7.7,0.0,105.5,93.9
16192,Leuchars,56.377,-2.861,1977.0,11.0,8.1,1.8,8.0,55.7,89.2
16193,Leuchars,56.377,-2.861,1977.0,12.0,7.8,2.7,5.0,42.5,49.0
16194,Leuchars,56.377,-2.861,1978.0,1.0,4.9,-1.3,20.0,103.2,59.7
16195,Leuchars,56.377,-2.861,1978.0,2.0,3.8,-3.4,22.0,76.5,67.9
16196,Leuchars,56.377,-2.861,1978.0,3.0,9.4,2.3,7.0,51.6,120.0
16197,Leuchars,56.377,-2.861,1978.0,4.0,8.2,2.7,6.0,64.5,110.3
16198,Leuchars,56.377,-2.861,1978.0,5.0,13.9,6.2,0.0,53.7,212.6
16199,Leuchars,56.377,-2.861,1978.0,6.0,16.5,8.5,0.0,42.4,208.5
16200,Leuchars,56.377,-2.861,1978.0,7.0,17.1,9.8,0.0,66.1,146.0
16201,Leuchars,56.377,-2.861,1978.0,8.0,17.9,10.8,0.0,84.2,128.0
16202,Leuchars,56.377,-2.861,1978.0,9.0,16.2,9.4,0.0,52.1,116.5
16203,Leuchars,56.377,-2.861,1978.0,10.0,14.3,7.4,0.0,15.3,103.7
16204,Leuchars,56.377,-2.861,1978.0,11.0,10.4,3.9,7.0,33.8,71.8
16205,Leuchars,56.377,-2.861,1978.0,12.0,5.7,1.4,12.0,155.1,21.0
16206,Leuchars,56.377,-2.861,1979.0,1.0,3.0,-3.5,24.0,44.8,72.4
16207,Leuchars,56.377,-2.861,1979.0,2.0,4.1,-2.0,20.0,4.9,78.4
16208,Leuchars,56.377,-2.861,1979.0,3.0,7.0,0.2,13.0,49.2,128.9
16209,Leuchars,56.377,-2.861,1979.0,4.0,9.9,2.9,4.0,52.4,127.5
16210,Leuchars,56.377,-2.861,1979.0,5.0,12.6,4.5,5.0,81.5,182.6
16211,Leuchars,56.377,-2.861,1979.0,6.0,17.0,8.6,0.0,33.2,196.7
16212,Leuchars,56.377,-2.861,1979.0,7.0,19.9,10.2,0.0,40.6,192.1
16213,Leuchars,56.377,-2.861,1979.0,8.0,17.1,9.4,0.0,80.5,141.5
16214,Leuchars,56.377,-2.861,1979.0,9.0,16.3,7.7,0.0,17.2,168.2
16215,Leuchars,56.377,-2.861,1979.0,10.0,12.8,7.5,0.0,74.2,76.4
16216,Leuchars,56.377,-2.861,1979.0,11.0,9.1,1.8,11.0,60.3,79.4
16217,Leuchars,56.377,-2.861,1979.0,12.0,6.5,0.9,13.0,105.3,55.2
16218,Leuchars,56.377,-2.861,1980.0,1.0,4.4,-0.3,13.0,65.8,46.8
16219,Leuchars,56.377,-2.861,1980.0,2.0,7.0,1.6,9.0,90.8,35.7
16220,Leuchars,56.377,-2.861,1980.0,3.0,7.0,0.4,12.0,80.9,89.3
16221,Leuchars,56.377,-2.861,1980.0,4.0,12.5,3.6,2.0,4.6,201.5
16222,Leuchars,56.377,-2.861,1980.0,5.0,13.9,4.6,0.0,20.0,233.3
16223,Leuchars,56.377,-2.861,1980.0,6.0,17.2,9.2,0.0,95.8,194.5
16224,Leuchars,56.377,-2.861,1980.0,7.0,17.2,9.8,0.0,65.4,135.9
16225,Leuchars,56.377,-2.861,1980.0,8.0,18.2,10.4,0.0,72.3,129.3
16226,Leuchars,56.377,-2.861,1980.0,9.0,16.6,9.9,0.0,49.7,97.1
16227,Leuchars,56.377,-2.861,1980.0,10.0,11.3,4.2,4.0,69.4,129.2
16228,Leuchars,56.377,-2.861,1980.0,11.0,8.8,3.1,8.0,66.8,58.0
16229,Leuchars,56.377,-2.861,1980.0,12.0,8.0,2.0,12.0,55.8,42.4
16230,Leuchars,56.377,-2.861,1981.0,1.0,6.9,0.2,15.0,23.8,66.3
16231,Leuchars,56.377,-2.861,1981.0,2.0,6.4,-0.1,15.0,36.5,88.3
16232,Leuchars,56.377,-2.861,1981.0,3.0,9.5,2.4,6.0,82.8,116.2
16233,Leuchars,56.377,-2.861,1981.0,4.0,10.8,2.7,6.0,19.4,194.3
16234,Leuchars,56.377,-2.861,1981.0,5.0,14.0,6.2,3.0,62.7,206.5
16235,Leuchars,56.377,-2.861,1981.0,6.0,16.7,8.5,0.0,56.2,188.4
16236,Leuchars,56.377,-2.861,1981.0,7.0,18.9,10.1,0.0,37.4,175.0
16237,Leuchars,56.377,-2.861,1981.0,8.0,19.7,10.5,0.0,16.5,182.1
16238,Leuchars,56.377,-2.861,1981.0,9.0,17.6,9.3,0.0,128.8,157.5
16239,Leuchars,56.377,-2.861,1981.0,10.0,10.3,2.6,6.0,66.7,137.6
16240,Leuchars,56.377,-2.861,1981.0,11.0,9.5,2.7,5.0,52.4,71.2
16241,Leuchars,56.377,-2.861,1981.0,12.0,3.2,-3.2,22.0,59.5,50.3
16242,Leuchars,56.377,-2.861,1982.0,1.0,4.8,-2.2,15.0,80.4,57.7
16243,Leuchars,56.377,-2.861,1982.0,2.0,7.8,1.6,8.0,28.6,71.0
16244,Leuchars,56.377,-2.861,1982.0,3.0,9.3,1.6,8.0,54.3,151.8
16245,Leuchars,56.377,-2.861,1982.0,4.0,12.6,3.9,0.0,22.4,185.3
16246,Leuchars,56.377,-2.861,1982.0,5.0,14.6,4.9,2.0,37.1,231.3
16247,Leuchars,56.377,-2.861,1982.0,6.0,16.0,9.4,0.0,33.3,103.7
16248,Leuchars,56.377,-2.861,1982.0,7.0,18.9,10.7,0.0,30.5,237.6
16249,Leuchars,56.377,-2.861,1982.0,8.0,18.9,10.4,0.0,30.6,172.2
16250,Leuchars,56.377,-2.861,1982.0,9.0,16.8,8.1,0.0,85.5,137.2
16251,Leuchars,56.377,-2.861,1982.0,10.0,12.5,6.4,0.0,135.5,67.5
16252,Leuchars,56.377,-2.861,1982.0,11.0,9.2,3.3,4.0,86.0,80.2
16253,Leuchars,56.377,-2.861,1982.0,12.0,6.2,-0.6,14.0,94.2,39.5
16254,Leuchars,56.377,-2.861,1983.0,1.0,8.2,2.6,6.0,55.6,73.3
16255,Leuchars,56.377,-2.861,1983.0,2.0,4.4,-1.3,20.0,20.4,64.0
16256,Leuchars,56.377,-2.861,1983.0,3.0,9.7,3.1,2.0,55.5,120.2
16257,Leuchars,56.377,-2.861,1983.0,4.0,9.2,1.7,8.0,50.8,124.9
16258,Leuchars,56.377,-2.861,1983.0,5.0,10.8,5.8,0.0,57.3,101.5
16259,Leuchars,56.377,-2.861,1983.0,6.0,16.0,8.3,0.0,70.6,184.7
16260,Leuchars,56.377,-2.861,1983.0,7.0,20.5,11.9,0.0,13.4,179.7
16261,Leuchars,56.377,-2.861,1983.0,8.0,20.2,11.8,0.0,27.0,175.7
16262,Leuchars,56.377,-2.861,1983.0,9.0,15.3,8.5,0.0,98.7,116.9
16263,Leuchars,56.377,-2.861,1983.0,10.0,12.7,5.7,3.0,48.9,107.1
16264,Leuchars,56.377,-2.861,1983.0,11.0,9.5,2.9,8.0,15.9,82.7
16265,Leuchars,56.377,-2.861,1983.0,12.0,8.4,2.1,9.0,80.8,38.8
16266,Leuchars,56.377,-2.861,1984.0,1.0,4.2,-1.4,20.0,112.7,69.4
16267,Leuchars,56.377,-2.861,1984.0,2.0,6.3,0.7,9.0,38.5,64.9
16268,Leuchars,56.377,-2.861,1984.0,3.0,7.2,1.4,7.0,102.1,80.6
16269,Leuchars,56.377,-2.861,1984.0,4.0,10.7,2.8,8.0,10.2,168.7
16270,Leuchars,56.377,-2.861,1984.0,5.0,13.4,4.3,4.0,22.7,230.5
16271,Leuchars,56.377,-2.861,1984.0,6.0,17.7,9.2,0.0,35.5,199.4
16272,Leuchars,56.377,-2.861,1984.0,7.0,20.4,11.1,0.0,21.3,217.6
16273,Leuchars,56.377,-2.861,1984.0,8.0,20.1,10.9,0.0,11.3,186.9
16274,Leuchars,56.377,-2.861,1984.0,9.0,15.4,8.5,0.0,78.1,108.1
16275,Leuchars,56.377,-2.861,1984.0,10.0,13.5,5.4,0.0,76.9,99.5
16276,Leuchars,56.377,-2.861,1984.0,11.0,9.3,4.6,3.0,160.9,43.8
16277,Leuchars,56.377,-2.861,1984.0,12.0,7.5,2.0,8.0,52.9,51.4
16278,Leuchars,56.377,-2.861,1985.0,1.0,3.9,-1.2,16.0,62.8,67.4
16279,Leuchars,56.377,-2.861,1985.0,2.0,6.2,-0.1,13.0,7.8,79.1
16280,Leuchars,56.377,-2.861,1985.0,3.0,7.4,0.7,11.0,77.7,95.3
16281,Leuchars,56.377,-2.861,1985.0,4.0,11.1,3.5,2.0,61.7,138.4
16282,Leuchars,56.377,-2.861,1985.0,5.0,13.4,5.7,0.0,67.2,177.2
16283,Leuchars,56.377,-2.861,1985.0,6.0,15.0,7.5,0.0,65.2,179.6
16284,Leuchars,56.377,-2.861,1985.0,7.0,17.8,10.4,0.0,95.8,150.8
16285,Leuchars,56.377,-2.861,1985.0,8.0,17.4,9.3,0.0,101.2,178.0
16286,Leuchars,56.377,-2.861,1985.0,9.0,15.7,8.8,0.0,144.7,104.8
16287,Leuchars,56.377,-2.861,1985.0,10.0,14.2,6.5,0.0,19.7,123.7
16288,Leuchars,56.377,-2.861,1985.0,11.0,6.2,-0.3,15.0,55.0,74.0
16289,Leuchars,56.377,-2.861,1985.0,12.0,7.5,1.4,10.0,105.0,37.2
16290,Leuchars,56.377,-2.861,1986.0,1.0,5.1,-0.3,16.0,70.7,58.8
16291,Leuchars,56.377,-2.861,1986.0,2.0,2.8,-2.0,20.0,25.3,49.2
16292,Leuchars,56.377,-2.861,1986.0,3.0,8.9,1.1,10.0,26.1,135.3
16293,Leuchars,56.377,-2.861,1986.0,4.0,8.6,1.6,7.0,56.3,114.5
16294,Leuchars,56.377,-2.861,1986.0,5.0,14.0,6.1,0.0,78.9,191.6
16295,Leuchars,56.377,-2.861,1986.0,6.0,16.3,8.3,0.0,45.1,215.8
16296,Leuchars,56.377,-2.861,1986.0,7.0,19.3,10.1,0.0,58.4,196.8
16297,Leuchars,56.377,-2.861,1986.0,8.0,16.0,8.1,0.0,45.9,152.2
16298,Leuchars,56.377,-2.861,1986.0,9.0,16.0,6.3,1.0,19.1,162.2
16299,Leuchars,56.377,-2.861,1986.0,10.0,13.5,5.7,1.0,35.6,143.6
16300,Leuchars,56.377,-2.861,1986.0,11.0,10.3,2.9,5.0,34.0,91.2
16301,Leuchars,56.377,-2.861,1986.0,12.0,7.1,1.1,11.0,112.5,51.2
16302,Leuchars,56.377,-2.861,1987.0,1.0,4.3,-1.4,19.0,49.4,54.3
16303,Leuchars,56.377,-2.861,1987.0,2.0,6.5,-0.7,15.0,39.3,81.4
16304,Leuchars,56.377,-2.861,1987.0,3.0,7.4,0.4,13.0,60.7,125.4
16305,Leuchars,56.377,-2.861,1987.0,4.0,12.7,3.9,2.0,68.1,153.5
16306,Leuchars,56.377,-2.861,1987.0,5.0,13.4,5.1,0.0,48.0,186.8
16307,Leuchars,56.377,-2.861,1987.0,6.0,14.4,7.5,0.0,103.1,138.1
16308,Leuchars,56.377,-2.861,1987.0,7.0,19.0,10.4,0.0,61.4,163.7
16309,Leuchars,56.377,-2.861,1987.0,8.0,18.6,9.9,0.0,64.7,180.0
16310,Leuchars,56.377,-2.861,1987.0,9.0,16.2,7.6,0.0,47.7,177.3
16311,Leuchars,56.377,-2.861,1987.0,10.0,11.4,4.4,4.0,92.9,87.3
16312,Leuchars,56.377,-2.861,1987.0,11.0,8.8,3.4,2.0,27.6,77.8
16313,Leuchars,56.377,-2.861,1987.0,12.0,7.7,2.3,10.0,44.3,32.8
16314,Leuchars,56.377,-2.861,1988.0,1.0,6.8,0.5,15.0,111.5,64.3
16315,Leuchars,56.377,-2.861,1988.0,2.0,7.5,0.9,10.0,31.1,86.0
16316,Leuchars,56.377,-2.861,1988.0,3.0,9.1,1.3,9.0,65.1,147.3
16317,Leuchars,56.377,-2.861,1988.0,4.0,11.1,3.4,2.0,99.2,131.5
16318,Leuchars,56.377,-2.861,1988.0,5.0,13.4,6.0,0.0,49.2,197.9
16319,Leuchars,56.377,-2.861,1988.0,6.0,18.0,9.0,0.0,15.3,208.6
16320,Leuchars,56.377,-2.861,1988.0,7.0,17.8,10.3,0.0,85.7,180.8
16321,Leuchars,56.377,-2.861,1988.0,8.0,18.7,10.2,0.0,87.2,190.6
16322,Leuchars,56.377,-2.861,1988.0,9.0,16.9,8.2,0.0,48.1,160.7
16323,Leuchars,56.377,-2.861,1988.0,10.0,12.2,6.0,2.0,94.6,79.4
16324,Leuchars,56.377,-2.861,1988.0,11.0,8.9,1.2,10.0,54.5,86.3
16325,Leuchars,56.377,-2.861,1988.0,12.0,9.9,3.6,3.0,16.9,58.2
16326,Leuchars,56.377,-2.861,1989.0,1.0,9.7,3.5,3.0,25.2,63.8
16327,Leuchars,56.377,-2.861,1989.0,2.0,8.5,1.6,6.0,43.1,112.4
16328,Leuchars,56.377,-2.861,1989.0,3.0,10.0,1.6,8.0,49.9,147.4
16329,Leuchars,56.377,-2.861,1989.0,4.0,9.8,2.4,7.0,26.0,141.5
16330,Leuchars,56.377,-2.861,1989.0,5.0,15.9,6.6,0.0,24.2,233.0
16331,Leuchars,56.377,-2.861,1989.0,6.0,18.0,7.9,0.0,34.0,222.9
16332,Leuchars,56.377,-2.861,1989.0,7.0,21.0,10.9,0.0,14.5,252.6
16333,Leuchars,56.377,-2.861,1989.0,8.0,19.9,10.2,0.0,70.6,181.7
16334,Leuchars,56.377,-2.861,1989.0,9.0,16.5,8.1,0.0,27.6,126.5
16335,Leuchars,56.377,-2.861,1989.0,10.0,14.3,6.7,0.0,60.5,100.0
16336,Leuchars,56.377,-2.861,1989.0,11.0,9.0,3.1,8.0,23.4,92.9
16337,Leuchars,56.377,-2.861,1989.0,12.0,6.1,-1.0,19.0,55.4,65.6
16338,Leuchars,56.377,-2.861,1990.0,1.0,8.2,2.1,6.0,86.1,66.6
16339,Leuchars,56.377,-2.861,1990.0,2.0,8.9,2.5,6.0,81.8,87.5
16340,Leuchars,56.377,-2.861,1990.0,3.0,11.7,4.2,3.0,17.1,149.2
16341,Leuchars,56.377,-2.861,1990.0,4.0,12.1,2.8,5.0,20.7,217.5
16342,Leuchars,56.377,-2.861,1990.0,5.0,14.5,5.7,0.0,28.8,216.7
16343,Leuchars,56.377,-2.861,1990.0,6.0,17.1,8.4,0.0,107.2,160.5
16344,Leuchars,56.377,-2.861,1990.0,7.0,18.9,10.2,0.0,22.0,242.7
16345,Leuchars,56.377,-2.861,1990.0,8.0,20.9,11.1,0.0,39.2,166.0
16346,Leuchars,56.377,-2.861,1990.0,9.0,16.1,7.4,0.0,45.1,134.5
16347,Leuchars,56.377,-2.861,1990.0,10.0,13.2,7.3,1.0,117.7,90.1
16348,Leuchars,56.377,-2.861,1990.0,11.0,8.9,2.8,7.0,44.6,73.7
16349,Leuchars,56.377,-2.861,1990.0,12.0,6.8,0.6,13.0,48.0,48.0
16350,Leuchars,56.377,-2.861,1991.0,1.0,5.3,-1.6,18.0,77.8,65.8
16351,Leuchars,56.377,-2.861,1991.0,2.0,5.5,-0.6,18.0,72.4,69.3
16352,Leuchars,56.377,-2.861,1991.0,3.0,10.0,2.0,8.0,65.0,85.5
16353,Leuchars,56.377,-2.861,1991.0,4.0,11.0,3.5,5.0,20.9,194.2
16354,Leuchars,56.377,-2.861,1991.0,5.0,15.1,6.4,0.0,19.2,176.4
16355,Leuchars,56.377,-2.861,1991.0,6.0,15.2,7.0,0.0,94.7,164.4
16356,Leuchars,56.377,-2.861,1991.0,7.0,18.8,12.0,0.0,63.1,168.8
16357,Leuchars,56.377,-2.861,1991.0,8.0,20.6,10.9,0.0,22.5,202.1
16358,Leuchars,56.377,-2.861,1991.0,9.0,17.1,7.6,0.0,41.9,169.1
16359,Leuchars,56.377,-2.861,1991.0,10.0,12.4,6.2,0.0,54.0,90.1
16360,Leuchars,56.377,-2.861,1991.0,11.0,9.2,2.1,9.0,38.5,63.2
